NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
No Brasil torcida defende a luta entre as classes no estádio	classes no estádio	0	n prp n	Política e conflitos
No Brasil, bispo faz greve de fome contra projeto de transposição do Rio São Francisco	greve de fome	-2	n prp n	Política e conflitos
No Brasil, bispo faz greve de fome contra projeto de transposição do Rio São Francisco	projeto de transposição	0	n prp n	Política e conflitos
No Brasil, defensores de Lula ressucitam discurso "do golpe das elites"	golpe das elites	-1	n prp n	Política e conflitos
No Brasil, fundos de pensão têm contratos com empresa que já pertenceu ao ex-ministro Gushiken	contratos com empresa	0	n prp n	Política e conflitos
No Brasil, fundos de pensão têm contratos com empresa que já pertenceu ao ex-ministro Gushiken	fundos de pensão	0	n prp n	Política e conflitos
No Brasil, irmão do prefeito assassinado do PT presta depoimento para a CPI dos Bingos	irmão do prefeito	0	n prp n	Política e conflitos
No Brasil, Presidente da Câmara dos Deputados nega que vai haver barganha com verbas por causa de CPI	presidente da câmara	0	n prp n	Política e conflitos
No Brasil, Presidente da Câmara dos Deputados nega que vai haver barganha com verbas por causa de CPI	verbas por causa	0	n prp n	Política e conflitos
No Brasil, senador propõe requerimento para que Ministro da Fazenda explique suposta compra de votos de deputados	compra de votos	-2	n prp n	Política e conflitos
No dia de combate à baixaria na TV, especialistas discutem a qualidade dos programas	dia de combate	1	n prp n	Economia e negócios
No dia de combate à baixaria na TV, especialistas discutem a qualidade dos programas	qualidade dos programas	1	n prp n	Economia e negócios
No Dia Mundial da Água, Rio lança programa de educação ambiental nas escolas	programa de educação	1	n prp n	Política e conflitos
No discurso da véspera do Dia do Trabalho, Dilma Rouseff volta a cobrar dos bancos juros mais baixos e que promete combater "malfeitos e malfeitores"	discurso da véspera	0	n prp n	Economia e negócios
No primeiro dia de eleições no Egito, uma pessoa morre e várias ficam feridas	dia de eleições	1	n prp n	Política e conflitos
No Reino Unido, Partido Trabalhista fica em terceiro lugar na Euroeleição	lugar na euroeleição	0	n prp n	Política e conflitos
No Senado brasileiro senadores do governo voltam atrás e dizem ser a favor da CPI	senadores do governo	0	n prp n	Política e conflitos
Nova Corte de Justiça equatoriana toma posse	corte de justiça	-1	n prp n	Política e conflitos
Nova denúncia sobre Recursos Federais da Petrobras que não chegaram à Fundação José Sarney	denúncia sobre recursos	-1	n prp n	Economia e negócios
Novartis anuncia criação de vacina contra o vírus H1N1	criação de vacina	1	n prp n	Saúde
Novas mudanças de canais de TVs no Mato Grosso	mudanças de canais	0	n prp n	Economia e negócios
Novas regras para planos de saúde começam a valer nesta segunda-feira	regras para planos	0	n prp n	Economia e negócios
Novas regras para telefonia celular no Brasil	regras para telefonia	0	n prp n	Economia e negócios
Novo centro de parto normal será erguido pela Fiocruz, no Rio	centro de parto	0	n prp n	Saúde
Novo Concurso de Recenseadores do IBGE	concurso de recenseadores	1	n prp n	Economia e negócios
Novo escândalo: Integrantes do PT envolvidos em compra de dossiê contra adversários	compra de dossiê	-1	n prp n	Política e conflitos
Novo governo de Honduras acusa Nicarágua de mobilizar tropas nas fronteiras	tropas nas fronteiras	0	n prp n	Política e conflitos
Novo governo mauritano após o golpe de Estado	golpe de estado	-1	n prp n	Política e conflitos
Novo regulamento de transporte em Moçambique	regulamento de transporte	0	n prp n	Economia e negócios
Novo shopping de luxo é inaugurado em São Paulo	shopping de luxo	0	n prp n	Economia e negócios
Novos casos de febre aftosa são descobertos no Brasil	casos de febre	-2	n prp n	Economia e negócios
Novos confrontos na Capital da Somália	confrontos na capital	-2	n prp n	Política e conflitos
Novos dados sobre exploração de madeira na Amazônia devem sair em agosto	dados sobre exploração	0	n prp n	Economia e negócios
Novos dados sobre exploração de madeira na Amazônia devem sair em agosto	madeira na amazônia	0	n prp n	Economia e negócios
Número de casos confirmados de gripe suína sobe para 812 no país	número de casos	0	n prp n	Saúde
Número de consultas de pré-natal varia de acordo com raça, escolaridade e região	número de consultas	0	n prp n	Saúde
Número de desaparecidos no naufrágio do cruzeiro na Itália cai para 17	naufrágio do cruzeiro	-2	n prp n	Saúde
Número de desaparecidos no naufrágio do cruzeiro na Itália cai para 17	número de desaparecidos	0	n prp n	Saúde
Número de feriados nacionais no Brasil divide opiniões	número de feriados	-2	n prp n	Economia e negócios
Número de mortes por gripe suína em todo o mundo chega a 91	número de mortes	-3	n prp n	Saúde
Número de mortos em duplo atentado na Síria chega a 27	número de mortos	-3	n prp n-adj	Saúde
Número de mortos no Rio chega a 221	número de mortos	-3	n prp n	Política e conflitos
Número de pessoas sem trabalhar é o menor desde 2003	número de pessoas	0	n prp n	Economia e negócios
O drama dos estudantes de São Tomé e Príncipe em Cuba	drama dos estudantes	-2	n prp n	Economia e negócios
O Estado de S. Paulo mostra as fotos do dinheiro usado para compra de dossiê contra adversários do PT	compra de dossiê	-1	n prp n	Política e conflitos
O Estado de S. Paulo mostra as fotos do dinheiro usado para compra de dossiê contra adversários do PT	fotos do dinheiro	0	n prp n	Política e conflitos
O gigante das chuteiras de barro	gigante das chuteiras	0	n prp n	Economia e negócios
OAB aciona Tarso Genro no Supremo para esclarecer acusação de vazamento	acusação de vazamento	-2	n prp n	Política e conflitos
OAB decide entrar com representação contra parlamentares envolvidos em irregularidades	representação contra parlamentares	0	n prp n	Política e conflitos
OAB pede apuração de denúncias contra o delegado Protógenes Queiroz	apuração de denúncias	1	n prp n	Política e conflitos
OAB prorroga prazo para adaptação de sociedades de advogados	prazo para adaptação	0	n prp n	Economia e negócios
OAB prorroga prazo para adaptação de sociedades de advogados	sociedades de advogados	0	n prp n	Economia e negócios
Obama assina lei que impõe restrições à indústria de cigarros	restrições à indústria	-1	n prp n	Saúde
Obama assume presidência dos EUA com maioria no Congresso e apoio de governadores	apoio de governadores	1	n prp n	Política e conflitos
Obama assume presidência dos EUA com maioria no Congresso e apoio de governadores	maioria no congresso	0	n prp n	Política e conflitos
Obama convida Lula para encontro na capital americana em março	encontro na capital	0	n prp n	Política e conflitos
Obama defende novo começo com muçulmanos no Cairo	começo com muçulmanos	0	n prp n	Política e conflitos
Obama defende participação do Brasil na busca de soluções para a crise mundial	busca de soluções	1	n prp n	Economia e negócios
Obama diz que casos de gripe suína são preocupantes, mas não justificam alarme	casos de gripe	-2	n prp n	Saúde
Obama e Piñera tentam encerrar mal-entendido entre Estados Unidos e Chile	mal-entendido entre estados	-1	n prp n	Política e conflitos
Obama já é presidente dos Estados Unidos	presidente dos estados	0	n prp n	Política e conflitos
Obama pede desculpas a muçulmanas impedidas de fotografar junto a ele	desculpas a muçulmanas	0	n prp n	Política e conflitos
Obama pede suspensão de julgamentos em Guantánamo	suspensão de julgamentos	0	n prp n	Política e conflitos
Obama se reunirá no próximo sábado com líderes da Unasul	sábado com líderes	0	n prp n	Economia e negócios
Obama suspenderá restrições de viagem e envio de dinheiro a Cuba	envio de dinheiro	2	n prp n	Política e conflitos
Obama suspenderá restrições de viagem e envio de dinheiro a Cuba	restrições de viagem	-1	n prp n	Economia e negócios
Obama toma posse com promessa de diplomacia ativa na América Latina	posse com promessa	1	n prp n	Política e conflitos
Obesidade pode reduzir esperança de vida em oito anos, mostra estudo	esperança de vida	1	n prp n	Saúde
Óbitos em clínicas clandestinas de aborto estimulam debate sobre o tema	óbitos em clínicas	-3	n prp n	Saúde
OCDE sugere que Brasil reduza metas de inflação a partir de 2011	metas de inflação	-1	n prp n	Economia e negócios
Ocorre o primeiro caso de transmissão de gripe suína entre pessoas no Brasil	caso de transmissão	-1	n prp n	Saúde
OEA convoca reunião de emergência para resolver crise	reunião de emergência	-1	n prp n	Política e conflitos
OEA discute suposta presença de guerrilheiros colombianos na Venezuela	presença de guerrilheiros	0	n prp n	Política e conflitos
OEA não condena mas reconhece violação de território equatoriano	violação de território	-1	n prp n	Política e conflitos
OEA suspende Honduras por causa de golpe de Estado	causa de golpe	-2	n prp n	Política e conflitos
Óleo de girassol previne infecção em recém-nascidos	infecção em recém-nascidos	-2	n prp n	Saúde
Óleo de girassol previne infecção em recém-nascidos	óleo de girassol	0	n prp n	Saúde
OMC marca para março discussões sobre relação entre taxas de câmbio e comércio internacional	discussões sobre relação	1	n prp n	Economia e negócios
OMC marca para março discussões sobre relação entre taxas de câmbio e comércio internacional	marca para março	0	n prp n	Economia e negócios
OMC marca para março discussões sobre relação entre taxas de câmbio e comércio internacional	taxas de câmbio	0	n prp n	Economia e negócios
OMS atualiza dados e eleva para 2099 casos de gripe suína	casos de gripe	-2	n prp n	Saúde
OMS confirma 2.371 casos de gripe suína	casos de gripe	-2	n prp n	Saúde
OMS confirma cerca de 800 mortes por gripe suína em 160 países	mortes por gripe	-3	n prp n	Saúde
OMS declara pandemia de gripe suína	pandemia de gripe	-2	n prp n	Saúde
OMS diz que a epidemia de cólera em Zimbábue passou do pico	epidemia de cólera	-2	n prp n	Saúde
OMS eleva nível de alerta da gripe suína	nível de alerta	-1	n prp n	Saúde
OMS informa que casos de gripe suína passam de 20 mil, com 125 mortes	casos de gripe	-2	n prp n	Saúde
OMS informa que dois terços das amostras do vírus mortal já foram destruídas	terços das amostras	0	n prp n	Saúde
OMS pede investimentos no combate a doenças tropicais negligenciadas	investimentos no combate	1	n prp n	Saúde
OMS quer melhoria no ambiente alimentar para combate à obesidade	combate à obesidade	2	n prp n	Saúde
OMS quer melhoria no ambiente alimentar para combate à obesidade	melhoria no ambiente	1	n prp n	Saúde
OMS registra 429 mortes por gripe suína em todo o mundo	mortes por gripe	-3	n prp n	Saúde
Onda de ataques contra cristãos na Índia	ataques contra cristãos	-2	n prp n	Saúde
Onda de ataques contra sites governamentais atingem Coréia do Sul e Estados Unidos	ataques contra sites	-2	n prp n	Política e conflitos
ONG diz que sete em cada dez usuários do Bolsa Família não querem o benefício para sempre	usuários do bolsa	0	n prp n	Política e conflitos
ONG faz protesto em frente à Assembléia Legislativa do Rio contra a violência	protesto em frente	-1	n prp n	Política e conflitos
ONGs reclamam de nota do governo em relação a Belo Monte	governo em relação	0	n prp n	Política e conflitos
ONU alerta para falta de contribuição dos países ricos para os objetivos do milênio	contribuição dos países	0	n prp n	Economia e negócios
ONU alerta para falta de contribuição dos países ricos para os objetivos do milênio	objetivos do milênio	0	n prp n	Política e conflitos
ONU anuncia iniciativa para a protecção dos oceanos	protecção dos oceanos	1	n prp n	Política e conflitos
ONU aponta Venezuela como uma das principais rotas do tráfico de drogas	rotas do tráfico	-2	n prp n	Saúde
ONU aprova manutenção de forças de paz no Haiti até 2010	manutenção de forças	1	n prp n	Política e conflitos
ONU aumenta medidas de segurança após atentado em Nova Iorque	medidas de segurança	2	n prp n	Política e conflitos
ONU define comissão que vai investigar ofensiva israelense na Faixa de Gaza	israelense na faixa	0	n prp n	Política e conflitos
ONU e Banco Mundial atribuem a biocombustível parte da culpa por alta dos alimentos	alta dos alimentos	-1	n prp n	Economia e negócios
ONU e Banco Mundial atribuem a biocombustível parte da culpa por alta dos alimentos	parte da culpa	-1	n prp n	Política e conflitos
