NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
Governo lança portal com arquivos da ditadura	lança portal	1	v-fin n	Política e conflitos
No Dia Mundial da Água, Rio lança programa de educação ambiental nas escolas	lança programa	1	v-fin n	Política e conflitos
União Europeia lança projecto de captura e armazenamento de CO2	lança projecto	1	v-fin n	Política e conflitos
ONU lança relatório sobre acontecimentos ocorridos no Congo entre 1993 e 2003	lança relatório	1	v-fin n	Política e conflitos
ONU lança relatório sobre situação da população mundial	lança relatório	1	v-fin n	Saúde
Anvisa lança selo óptico para medicamentos	lança selo	0	v-fin n	Saúde
Na Colômbia 12 jovens são assassinados e lançados ao mar	lançados ao mar	-1	v-pcp prp n	Política e conflitos
Elevadas concentrações de partículas finas lançam alerta em Bruxelas e flandres	lançam alerta	-1	v-fin n	Política e conflitos
FARC lançam ataque a partir do Equador	lançam ataque	-2	v-fin n	Política e conflitos
BM&FBovespa e Cepea lançam indicador de preço do etanol hidratado	lançam indicador	0	v-fin n	Economia e negócios
Autores lançam livros sobre o Mensalão	lançam livros	1	v-fin n	Política e conflitos
Professores lançam software que converte partituras musicais para o sistema braille	lançam software	2	v-fin n	Saúde
Brasil e Ucrânia lançarão foguete juntos de Alcântara em 2010	lançarão foguete	0	v-fin n	Política e conflitos
Coreia do Sul afirma que Coreia do Norte lançou mísseis de curto alcance	lançou mísseis	-1	v-fin n	Política e conflitos
Ministério Público investiga empresa suspeita de lavar dinheiro para o PT de Ribeirão Preto	lavar dinheiro	0	v-inf n	Política e conflitos
Presidente da CPI lê carta de apoio ao governo Lula	lê carta	0	v-fin n	Política e conflitos
Hidrelétrica de Jirau é leiloada com deságio de 21,6%	leiloada com deságio	-2	v-pcp prp n	Economia e negócios
Lina Vieira depõe no Senado e confirma encontro com Dilma Rouseff, mas não se lembra o dia do encontro	lembra o dia	1	v-fin art n	Economia e negócios
Bósnia-Herzegóvina lembra os mortos no dia de aniversário de 20 anos do início da Guerra da Bósnia	lembra os mortos	1	v-fin art n-adj	Saúde
Tito é lembrado 25 anos após sua morte	lembrado 25 anos	0	v-pcp num n	Política e conflitos
Atividades no Rio lembram luta e desafios de surdos	lembram luta	1	v-fin n	Saúde
Falências e guerra fiscal cortam 20 mil empregos de sapateiro em Novo Hamburgo; Fábrica de calçados femininos fecha depois de crime e leva 60 pessoas ao desemprego no Rio Grande do Sul	leva 60 pessoas	0	v-fin num n	Economia e negócios
Mutirão leva serviços públicos a moradores do centro de São Paulo	leva serviços	0	v-fin n	Saúde
Saddam Hussein é levado ao hospital	levado ao hospital	-2	v-pcp prp n	Política e conflitos
Marinheiro francês passa mal e é levado para hospital militar em Natal	levado para hospital	-2	v-pcp prp n	Saúde
Denise Abreu levanta suspeitas sobre venda da Varig	levanta suspeitas	-1	v-fin n	Economia e negócios
Crise levará consumo de energia no Brasil a fechar negativo em 2009	levará consumo	0	v-fin n	Economia e negócios
Lula diz que eleição do Hamas levará democracia à plenitude	levará democracia	0	v-fin n	Política e conflitos
Detido na Índia, médico responsável por esterilizações que levaram 13 mulheres à morte	levaram 13 mulheres	0	v-fin num n	Saúde
Vigilância sanitária russa libera exportação de carne de seis frigoríficos brasileiros	libera exportação	1	v-fin n	Política e conflitos
Governo de São Paulo libera R$ 3 milhões para ajudar Santa Casa	libera r$	1	v-fin n	Saúde
Ministério da Saúde libera R$ 3 milhões para o combate à dengue no Rio	libera r$	1	v-fin n	Saúde
Ministério das Cidades libera R$ 1 bilhão para moradias populares em pequenos municípios	libera r$	1	v-fin n	Economia e negócios
Ministério libera R$ 213 milhões para estados ampliarem atendimento básico de saúde	libera r$	1	v-fin n	Saúde
Comissão libera relatório sobre corrupção praticada em programa das Nações Unidas	libera relatório	0	v-fin n	Política e conflitos
Grupo palestino libera vídeo de jornalistas da FOX News que foram seqüestrados	libera vídeo	0	v-fin n	Política e conflitos
União Européia pode liberar 1 bilhão de euros para a agricultura em países em desenvolvimento	liberar 1 bilhão	1	v-inf num n	Política e conflitos
Cristina Kirchner faz apelo a produtores rurais para que liberem estradas	liberem estradas	1	v-fin n	Política e conflitos
Guerrilheira das Farc escapa e liberta refém	liberta refém	2	v-fin n	Política e conflitos
Militantes do Paquistão libertam 250 crianças de uma escola após pegá-las como reféns	libertam 250 crianças	2	v-fin num n	Política e conflitos
FARC libertam 29 policiais	libertam 29 policiais	2	v-fin num n	Política e conflitos
Angola: autoridades libertam jornalista	libertam jornalista	2	v-fin n	Política e conflitos
Seqüestradores libertam jornalistas da FOX News	libertam jornalistas	2	v-fin n	Política e conflitos
Petrobras arremata 13 dos 14 blocos licitados na Bacia Potiguar	licitados na bacia	0	v-pcp prp n	Economia e negócios
Obama ainda lidera corrida Democrata	lidera corrida	1	v-fin n	Política e conflitos
Aécio Neves lidera disputa pelo Senado	lidera disputa	1	v-fin n	Política e conflitos
Serra lidera pesquisas para a sucessão presidencial brasileira de 2010	lidera pesquisas	1	v-fin n	Política e conflitos
No Brasil, senador Demostenes acusa deputado Severino de liderar acordão	liderar acordão	0	v-inf n	Política e conflitos
Ex-vereador ligado a milícias é morto em condomínio na Barra da Tijuca, no Rio	ligado a milícias	-2	v-pcp prp n	Política e conflitos
ONU informa que militares ligados ao presidente da Costa do Marfim vão se render	ligados ao presidente	0	v-pcp prp n	Política e conflitos
Supremo nega liminar contra cotas raciais da UnB	liminar contra cotas	0	v-inf prp n	Política e conflitos
Brasil defende que subsídios agrícolas dos EUA sejam limitados a US$ 13 bilhões	limitados a us$	0	v-pcp prp n	Economia e negócios
Governo de Guatemala pretende limitar a liberdade de expressão por calamidade	limitar a liberdade	-2	v-inf art n	Saúde
Brasil pede garantia de que ações americanas se limitem ao território colombiano	limitem ao território	0	v-fin prp n	Política e conflitos
Bancos Centrais anunciam uma junta de esforços para liquidar dívidas	liquidar dívidas	2	v-inf n	Economia e negócios
Relator do Conselho de Ética na Câmara dos Deputados diz que vai absolver Edmar Moreira e está ?se lixando para opinião pública?	lixando para opinião	1	v-ger prp n	Política e conflitos
Exército colombiano localiza três reféns das Farc	localiza três reféns	1	v-fin num n	Política e conflitos
Pacientes lotam pronto-socorro de hospital em Brasília com suspeita de nova gripe	lotam pronto-socorro	-2	v-fin n	Saúde
Banco do Brasil lucra R$ 1,7 bilhão no primeiro trimestre de 2009	lucra r$	1	v-fin n	Economia e negócios
Lula diz a Raúl Castro que vai lutar contra embargo dos Estados Unidos a Cuba	lutar contra embargo	2	v-inf prp n	Política e conflitos
PSB declara que vai lutar pela aprovação de 30 horas semanais aos enfermeiros	lutar pela aprovação	1	v-inf prp n	Política e conflitos
Uma confusão mortal mancha a visita do Papa em Angola	mancha a visita	-2	v-fin art n	Saúde
China manda ativista para a cadeia	manda ativista	0	v-fin n	Política e conflitos
Cúpula da América Latina e do Caribe mostra que EUA não mandam na região, diz Chávez	mandam na região	0	v-fin prp n	Política e conflitos
Deputado que mandou a opinião pública ?se lixar? sobre o pedido de absolvição do deputado do castelo no Conselho de Ética, é acusado pelo MPF de gastar o dinheiro público para ligações de disque-sexo	mandou a opinião	0	v-fin art n	Política e conflitos
Deputado que mandou a opinião pública ?se lixar?, sobre o pedido de absolvição do deputado do castelo no Conselho de Ética, ataca a imprensa no Plenário da Câmara e provoca mais indignação no Brasil	mandou a opinião	0	v-fin art n	Política e conflitos
Deputados exigem a saída do relator do processo conta Edmar Moreira do ?Escândalo do Castelo? que mandou a opinião pública ?se lixar?	mandou a opinião	0	v-fin art n	Política e conflitos
Relator contra Edmar Moreira do Castelo que mandou a opinião pública se lixar diz que não vai sair do Conselho de Ética e volta a atacar a imprensa e os que defendem o afastamento	mandou a opinião	0	v-fin art n	Política e conflitos
Lula manifesta apoio ao Presidente da Guatemala acusado de assassinato	manifesta apoio	2	v-fin n	Política e conflitos
G8 manifesta preocupação com situação no Zimbábue	manifesta preocupação	-1	v-fin n	Política e conflitos
Presidente de Portugal manifesta-se sobre questão do aborto	manifesta-se sobre questão	0	v-fin prp n	Política e conflitos
Sunitas rebeldes mantêm 150 xiitas como reféns no Iraque	mantêm 150 xiitas	0	v-fin num n	Política e conflitos
Ana Gomes e Elisa Ferreira mantêm candidaturas na Câmara, recebe apoio de Sócrates e Sampaio e provoca divergências dentro do PS	mantêm candidaturas	0	v-fin n	Política e conflitos
Partidos políticos do Brasil mantêm contatos com narcoguerrilheiros das FARC	mantêm contatos	0	v-fin n	Política e conflitos
Brasil: Supremo Tribunal Federal mantém decisão do Tribunal Superior Eleitoral sobre a Lei da Ficha Limpa	mantém decisão	0	v-fin n	Política e conflitos
Banco Central do Brasil mantém em 13,75% a taxa básica de juros do mercado	mantém em 13,75%	0	v-fin prp num	Economia e negócios
McCain é o candidato Republicano; Hillary ainda mantém fôlego	mantém fôlego	1	v-fin n	Política e conflitos
Bancários mantém greve	mantém greve	-1	v-fin n	Economia e negócios
TSE mantém mandato de governador da Paraíba	mantém mandato	1	v-fin n	Política e conflitos
Autoridades eleitorais mantêm proibição de observadores em eleições egípcias	mantêm proibição	-1	v-fin n	Política e conflitos
China prende um dos artistas mais famosos do país e mantém silêncio sobre seu paradeiro	mantém silêncio	0	v-fin n	Política e conflitos
Copom acompanha expectativa do mercado e mantém taxa básica de juros em 8,75%	mantém taxa	-1	v-fin n	Economia e negócios
Copom mantém taxa básica de juros em 13,75%	mantém taxa	-1	v-fin n	Economia e negócios
Copom mantém taxa básica de juros no Brasil	mantém taxa	-1	v-fin n	Economia e negócios
PT mantém tesoureiro e secretário acusados por Jefferson	mantém tesoureiro	0	v-fin n	Política e conflitos
Indígenas mantêm um refém no Maranhão para cobrar acesso à energia elétrica	mantêm um refém	-2	v-fin art n	Economia e negócios
Datafolha: Lula mantém vitória no 1º turno	mantém vitória	1	v-fin n	Política e conflitos
Mugabe mantem-se na presidência do Zimbábue	mantem-se na presidência	1	v-fin prp n	Política e conflitos
Mantega defende reforma tributária para aumentar competitividade e manter economia em crescimento	manter economia	0	v-inf n	Economia e negócios
Tribunal de SP garante a VEJA manter gravação do PCC que cita José Genoíno	manter gravação	0	v-inf n	Política e conflitos
Sérgio Moraes promete ir ao STF para se manter na relatoria do caso Moreira	manter na relatoria	0	v-inf prp n	Política e conflitos
Procurador alega que quadrilha foi montada para manter Partido dos Trabalhadores no poder	manter partido	0	v-inf n	Política e conflitos
Infraestrutura é entrave para manter qualidade de fígado para transplante	manter qualidade	1	v-inf n	Saúde
Previsão de queda da economia neste ano é mantida em 0,50%	mantida em 0,50%	0	v-pcp prp num	Política e conflitos
Militares mapeiam locais onde pode haver corpos de vítimas da Guerrilha do Araguaia	mapeiam locais	0	v-fin n	Política e conflitos
Juiz marca para dezembro apresentação de condenados a penas alternativas no mensalão	marca para dezembro	0	v-fin prp n	Política e conflitos
Candidato da oposição vence eleição presidencial marcada pela violência na Costa do Marfim	marcada pela violência	-2	v-pcp prp n	Política e conflitos
Micheletti diz que aceita antecipar eleições marcadas para novembro em Honduras	marcadas para novembro	0	v-pcp prp n	Política e conflitos
Baixas expectativas marcam o início da Conferência do Clima de 2010 em Cancun	marcam o início	0	v-fin art n	Política e conflitos
Críticas à redução da maioridade penal marcaram a semana	marcaram a semana	0	v-fin art n	Política e conflitos
Crianças são massacradas em escola no Quénia	massacradas em escola	-3	v-pcp prp n	Política e conflitos
Atirador mata 10 pessoas e comete suicídio nos Estados Unidos	mata 10 pessoas	-3	v-fin num n	Saúde
Atentado na China mata 16 policiais e deixa 16 pessoas feridas	mata 16 policiais	-3	v-fin num n	Política e conflitos
Atentado mata 21 pessoas no Sri Lanka	mata 21 pessoas	-3	v-fin num n	Política e conflitos
Atentado mata 33 pessoas no Paquistão	mata 33 pessoas	-3	v-fin num n	Política e conflitos
Ataque suicida mata chefe da polícia iraquiana	mata chefe	-3	v-fin n	Política e conflitos
Homem armado mata cinco pessoas e se suicida em seguida nos Estados Unidos	mata cinco pessoas	-3	v-fin num n	Saúde
Número dois da Al-Qaeda diz que sua organização não mata civis	mata civis	-3	v-fin n	Política e conflitos
Avião cai no shopping e mata duas pessoas no Brasil	mata duas pessoas	-3	v-fin num n	Saúde
Acidente aéreo mata o presidente da Polônia e outras 95 na Rússia	mata o presidente	-3	v-fin art n	Política e conflitos
Avião de carga cai e mata seis pessoas nos Emirados Árabes Unidos	mata seis pessoas	-3	v-fin num n	Economia e negócios
Carro-bomba em Beirute mata seis pessoas, incluindo um investigador local	mata seis pessoas	-3	v-fin num n	Política e conflitos
