news source	News Category	News Healine
pt.wikinews.org	Política e conflitos	Governo Dilma mantém recorde de aprovação de 62%
pt.wikinews.org	Política e conflitos	Governo diz que vai impedir a CPI da Petrobras hoje
pt.wikinews.org	Política e conflitos	Governo do Brasil aumenta previsão de crescimento em 2010, mas reduz reajuste do mínimo
pt.wikinews.org	Política e conflitos	Governo do Chile faz acordo com manifestantes e encerra onda de protestos no Sul do país
pt.wikinews.org	Política e conflitos	Governo do Equador expulsa o embaixador dos Estados Unidos após declarar “persona non grata” no país
pt.wikinews.org	Política e conflitos	Governo do Sri Lanka anuncia fim da Guerra Civil de 25 anos
pt.wikinews.org	Política e conflitos	Governo e a guerrilha aceitam cessar-fogo na Somália
pt.wikinews.org	Política e conflitos	Governo e oposição chegam em acordo no Quênia
pt.wikinews.org	Política e conflitos	Governo e Oposição divergem sobre a CPI da Petrobras
pt.wikinews.org	Política e conflitos	Governo e oposição formam coalizão no Zimbábue
pt.wikinews.org	Política e conflitos	Governo e Oposição negociam a composição da CPI da Petrobras
pt.wikinews.org	Política e conflitos	Governo estadual paulista anuncia fim das rebeliões no Estado de São Paulo
pt.wikinews.org	Política e conflitos	Governo faz acordo com professores de Feira de Santana
pt.wikinews.org	Política e conflitos	Governo golpista de Honduras apresenta em Haia queixa contra o Brasil
pt.wikinews.org	Política e conflitos	Governo golpista de Honduras suspende restrições à liberdade de expressão
pt.wikinews.org	Política e conflitos	Governo hondurenho estende toque de recolher perto da fronteira com Nicarágua
pt.wikinews.org	Política e conflitos	Governo israelense aprova expansão da ofensiva; Hizbollah reage
pt.wikinews.org	Política e conflitos	Governo italiano convoca embaixador no Brasil para consultas sobre caso Battisti
pt.wikinews.org	Política e conflitos	Governo jordaniano desconhece que patrulha israelense tenha sido atacada por tiros
pt.wikinews.org	Política e conflitos	Governo lança mega-campanha de fiscalização a empresas de resíduos
pt.wikinews.org	Política e conflitos	Governo lança portal com arquivos da ditadura
pt.wikinews.org	Política e conflitos	Governo Lula prepara pacote de medidas de impacto para arrefecer a crise, diz Jornal do Brasil
pt.wikinews.org	Política e conflitos	Governo português divulga hoje o Plano de Prevenção da Seca
pt.wikinews.org	Política e conflitos	Governo quer transformar o Brasil no país do pescado
pt.wikinews.org	Política e conflitos	Governo reajusta salário mínimo para R$ 678 a partir de janeiro
pt.wikinews.org	Política e conflitos	Governo retoma debate sobre criação da Contribuição Social para a Saúde
pt.wikinews.org	Política e conflitos	Governo se reúne com a oposição na Bolívia
pt.wikinews.org	Política e conflitos	Governo vai ampliar bolsas para pós-graduação, anuncia ministro
pt.wikinews.org	Política e conflitos	Governos do Brasil e Holanda assinam acordos comerciais e dizem que o protecionismo vai agravar a “Crise Financeira Internacional”
pt.wikinews.org	Política e conflitos	Grafiteiros participam de encontro em Brasília e cobram regulamentação de sua arte
pt.wikinews.org	Política e conflitos	Grande manifestação da oposição acontece na Venezuela
pt.wikinews.org	Política e conflitos	Grandes recusam convite de comissão que discutiria censura na China
pt.wikinews.org	Política e conflitos	Granma destaca aliança estratégica entre Brasil e Venezuela
pt.wikinews.org	Política e conflitos	Gravações clandestinas não foram feitas no Senado do Brasil, diz polícia
pt.wikinews.org	Política e conflitos	Grécia alcança acordo sobre medidas de austeridade
pt.wikinews.org	Política e conflitos	Greenpeace recolhe assinaturas para proteger a Amazônia e promover energia renovável
pt.wikinews.org	Política e conflitos	Greve geral paralisa Portugal
pt.wikinews.org	Política e conflitos	Gripe A afeta popularidade de Lula
pt.wikinews.org	Política e conflitos	Grupo de dissidentes políticos cubanos deixa o país para viver na Espanha
pt.wikinews.org	Política e conflitos	Grupo de milícias são os novos responsáveis pelo crime em favelas no Rio
pt.wikinews.org	Política e conflitos	Grupo do Bric avalia não usar dólar no comércio entre Brasil China, Índia e Rússia, segundo Meirelles
pt.wikinews.org	Política e conflitos	Grupo iraquiano ligado à Al Qaeda diz que vingou estupro de garota iraquiana
pt.wikinews.org	Política e conflitos	Grupo ligado à Al Qaeda diz ser autor de ataque a prisão no Iraque
pt.wikinews.org	Política e conflitos	Grupo palestino libera vídeo de jornalistas da FOX News que foram seqüestrados
pt.wikinews.org	Política e conflitos	Grupo separatista ETA anuncia cessar-fogo permanente
pt.wikinews.org	Política e conflitos	Guantánamo deverá ser fechada em um ano
pt.wikinews.org	Política e conflitos	Guebuza inaugura Ponte Guebuza em Moçambique
pt.wikinews.org	Política e conflitos	Guebuza reuniu-se com Lula em Brasília
pt.wikinews.org	Política e conflitos	Guerra civil na Síria já fez três milhões de refugiados
pt.wikinews.org	Política e conflitos	Guerrilha islâmica conquista cidade na Somália
pt.wikinews.org	Política e conflitos	Guerrilha islâmica promete que vai lutar contra o novo governo da Somália
pt.wikinews.org	Política e conflitos	Guerrilheira das Farc escapa e liberta refém
pt.wikinews.org	Política e conflitos	Guerrilheiro que matou Ríos diz que Chávez prometeu armas e dinheiro para as FARC
pt.wikinews.org	Política e conflitos	Guiné Bissau: Analise do desfecho eleitoral
pt.wikinews.org	Política e conflitos	Guiné-Bissau tem eleições em Junho
pt.wikinews.org	Política e conflitos	Guiné-Bissau: Análise das Eleições Presidenciais por Fafali Kowdawo
pt.wikinews.org	Política e conflitos	Guiné-Bissau: As causas de conflictos e matanças
pt.wikinews.org	Política e conflitos	Guiné-Bissau: Bacai Sanhá assume a presidência
pt.wikinews.org	Política e conflitos	Guiné-Bissau: juízes ameaçados
pt.wikinews.org	Política e conflitos	Guiné-Bissau: Militares vs “Apolítica”
pt.wikinews.org	Política e conflitos	Guiné-Bissau: SIE confirma que tentou prender Conduto de Pina
pt.wikinews.org	Política e conflitos	Há 10 anos, Timor-Leste votou pela Independência
pt.wikinews.org	Política e conflitos	Há 40 anos, o homem pisava pela primeira vez a Lua
pt.wikinews.org	Política e conflitos	Haddad cogita uso de Força Nacional e diz que data do Enem deve sair na quarta
pt.wikinews.org	Política e conflitos	Hamas diz que não irá libertar soldado israelense
pt.wikinews.org	Política e conflitos	Hamas está disposto a negociar uma trégua
pt.wikinews.org	Política e conflitos	Hamas rejeita cessar-fogo proposto por Israel
pt.wikinews.org	Política e conflitos	Hamas suspende lançamento de foguetes durante pausa de ataques israelenses
pt.wikinews.org	Política e conflitos	Hamas vem ao Brasil pedir apoio de Lula
pt.wikinews.org	Política e conflitos	Hamas vence eleições palestinas
pt.wikinews.org	Política e conflitos	Hatoyama é eleito pelo Parlamento japonês como primeiro-ministro
pt.wikinews.org	Política e conflitos	Helicópteros Merlin substituem velhos PUMA na Força Aérea Portuguesa
pt.wikinews.org	Política e conflitos	Helicópteros venezuelanos que resgatarão reféns das Farc, sobrevoam a Colômbia
pt.wikinews.org	Política e conflitos	Heráclito Fortes e José Múcio falam sobre a defesa de Sarney contra acusações
pt.wikinews.org	Política e conflitos	Hezbollah entrega restos mortais de soldados israelenses em troca de prisioneiros libaneses
pt.wikinews.org	Política e conflitos	Hillary Clinton “avisa” Irão sobre programa nuclear
pt.wikinews.org	Política e conflitos	Hillary Clinton aceita cargo no governo Obama
pt.wikinews.org	Política e conflitos	Hillary Clinton declarará apoio a Barack Obama no sábado
pt.wikinews.org	Política e conflitos	Hillary Clinton é cogitada para ser a Secretária de Estado do governo Obama
pt.wikinews.org	Política e conflitos	Hillary Clinton esperada hoje em Cabo Verde
pt.wikinews.org	Política e conflitos	Hillary Clinton propõe presidente da Costa Rica como mediador em Honduras
pt.wikinews.org	Política e conflitos	Hillary Clinton vence em Virgínia Ocidental
pt.wikinews.org	Política e conflitos	Hillary Clinton vence na Pensilvânia
pt.wikinews.org	Política e conflitos	Hillary e McCain vencem prévia em New Hampshire
pt.wikinews.org	Política e conflitos	Hillary telefona a Zelaya e Micheletti diz que comunismo não volta a Honduras
pt.wikinews.org	Política e conflitos	Hillary termina périplo africano em Cabo Verde
pt.wikinews.org	Política e conflitos	Hizbollah dispara foguetes contra cidades ao norte de Israel
pt.wikinews.org	Política e conflitos	Hizbollah dispara mais de 100 foguetes contra Israel e usa uma nova arma
pt.wikinews.org	Política e conflitos	Hizbollah do Irã ameaça EUA e Israel
pt.wikinews.org	Política e conflitos	Hoje ocorrem eleições no Paquistão
pt.wikinews.org	Política e conflitos	Holanda tem novo rei, o primeiro homem em 123 anos
pt.wikinews.org	Política e conflitos	Homem bomba mata três no Afeganistão
pt.wikinews.org	Política e conflitos	Homem é baleado após disparar flechas em policiais
pt.wikinews.org	Política e conflitos	Homem é preso nos EUA porque transmitia o canal de televisão do Hizbollah
pt.wikinews.org	Política e conflitos	Homem que obrigava mulher a usar burca tem nacionalidade negada na França
pt.wikinews.org	Política e conflitos	Homem-bomba suicida ataca restaurante no Afeganistão
pt.wikinews.org	Política e conflitos	Honduras ameaça cancelar vistos de diplomatas norte-americanos em Tegucigalpa
pt.wikinews.org	Política e conflitos	Honduras ameaça fechar embaixada do Brasil
pt.wikinews.org	Política e conflitos	Honduras rejeita ultimato da OEA para reconduzir presidente deposto
pt.wikinews.org	Política e conflitos	Honduras rompe relações diplomáticas com a Venezuela
pt.wikinews.org	Política e conflitos	Honduras: Micheletti pede que ministros coloquem cargo à disposição
pt.wikinews.org	Política e conflitos	Honduras: Zelaya negocia com México para sair do país, mas governo "de facto" nega salvo-conduto
pt.wikinews.org	Política e conflitos	Hosni Mubarak renuncia à presidência no Egito
pt.wikinews.org	Política e conflitos	Hospital diz que são 28 as vítimas fatais em Qana, não 56 como havia sido divulgado
pt.wikinews.org	Política e conflitos	Hugo Chaves chega à Rússia para acertar compra de armas
pt.wikinews.org	Política e conflitos	Hugo Chávez critica Barack Obama
pt.wikinews.org	Política e conflitos	Hugo Chávez diz que irá nacionalizar banco do grupo espanhol Santander
pt.wikinews.org	Política e conflitos	Hugo Chávez é acusado de anti-semitismo
pt.wikinews.org	Política e conflitos	Hugo Chávez é reeleito presidente da Venezuela
pt.wikinews.org	Política e conflitos	Hugo Chávez recebe medalha do Presidente do Irã
pt.wikinews.org	Política e conflitos	Hugo Chávez se encontra com Lula
pt.wikinews.org	Política e conflitos	Hugo Chávez volta a Cuba para retomar tratamento contra o câncer
pt.wikinews.org	Política e conflitos	Human Rights Watch denuncia abusos dos EUA contra prisioneiros no Iraque
pt.wikinews.org	Política e conflitos	Human Rights Watch: "impunidade é regra no Brasil"
pt.wikinews.org	Política e conflitos	IBGE mostra que é desocupada maioria que recebe dinheiro de programa social do governo
pt.wikinews.org	Política e conflitos	IBOPE coloca Lula na frente da disputa pela Presidência do Brasil
pt.wikinews.org	Política e conflitos	IBOPE divulga opinião dos brasileiros acerca do Governo Lula
pt.wikinews.org	Política e conflitos	IBOPE divulga pesquisa realizada entre 22 e 24 de Julho para as Eleições Presidenciais do Brasil de 2006
pt.wikinews.org	Política e conflitos	IBOPE divulga pesquisa realizada entre 25 e 26 de Setembro para as Eleições Presidenciais do Brasil de 2006
pt.wikinews.org	Política e conflitos	IBOPE divulga pesquisa realizada entre 29 e 30 de Setembro para as Eleições Presidenciais do Brasil de 2006
pt.wikinews.org	Política e conflitos	IBOPE é surpreendido pelos resultados das eleições da Bahia e do Rio Grande do Sul
pt.wikinews.org	Política e conflitos	Ibope mostra liderança de Serra pelo governo estadual de SP
pt.wikinews.org	Política e conflitos	Idoso agride deputado José Dirceu com bengala
pt.wikinews.org	Política e conflitos	Igreja da Bolívia critica nova lei do governo para a Educação
pt.wikinews.org	Política e conflitos	Impasse na criação do governo de transição que deve ser instaurado em Honduras
pt.wikinews.org	Política e conflitos	Impasse político sobre a recondução de Zelaya está nas mãos do Congresso
pt.wikinews.org	Política e conflitos	Impasse sobre recursos divide países na Conferência do Clima
pt.wikinews.org	Política e conflitos	Imperador Akihito sofre de hemorragia gástrica, segundo agência de notícias
pt.wikinews.org	Política e conflitos	Imprensa russa informa que Rússia negocia venda de armas para o Irão
pt.wikinews.org	Política e conflitos	Imprensa sonha com chapa democrata Obama-Clinton ou Clinton-Obama
pt.wikinews.org	Política e conflitos	Indígenas de vários países se reúnem na Rio+20 para apresentar propostas estratégicas
pt.wikinews.org	Política e conflitos	Indígenas mantêm um refém no Maranhão para cobrar acesso à energia elétrica
